conversation_id,turn,speaker,text,agency
0270365a-5c84-4943-a16f-705ef152867a,1,user,"Tere! Ma elan välismaal ja tahan teada, kuidas ma saan elamisloakaarti taotleda. Kas see on üldse võimalik?",output_Politsei-_ja_Piirivalveamet
0270365a-5c84-4943-a16f-705ef152867a,2,assistant,"Tere! Jah, see on võimalik, aga erandkorras. Sa saad elamisloakaarti taotleda välismaal, kui sa ei ole Euroopa Liidu liikmesriigi kodanik, sul on kehtiv Eesti elamisluba või elamisõigus ja sinu välismaa elukoht on registreeritud rahvastikuregistris. Kas sa vastad nendele tingimustele?",output_Politsei-_ja_Piirivalveamet
9cea2168-ff67-4f16-8c9d-2bacb561ad23,1,user,"Tere! Ma olen välismaal ja tahaksin teada, kuidas ma saan elamisloakaarti taotleda. On see võimalik?",output_Politsei-_ja_Piirivalveamet
9cea2168-ff67-4f16-8c9d-2bacb561ad23,2,assistant,"Tere! Jah, on võimalik. Välismaal saab elamisloakaarti taotleda erandkorras, kui oled välismaalane, kes ei ole EL liikmesriigi kodanik, sul on kehtiv Eesti elamisluba või elamisõigus ning sinu välismaa elukoht on Eesti rahvastikuregistris registreeritud.",output_Politsei-_ja_Piirivalveamet
43911ec2-9798-4ce3-8363-4bd5c73fa456,1,user,"Tere! Ma kuulin, et Politsei ja Piirivalveameti koduleht on tehtud nii, et see oleks kõigile kättesaadav. Kuidas see täpselt tagatakse?",output_Politsei-_ja_Piirivalveamet
43911ec2-9798-4ce3-8363-4bd5c73fa456,2,assistant,"Tere! See on õige. Meie koduleht on ehitatud vastavalt WCAG 2.1 AA juurdepääsetavuse suunistele. See tähendab, et oleme kasutanud nii tehnilisi vahendeid kui ka sisu koostamise põhimõtteid, et puuetega inimesed saaksid seda kasutajakogemust nautida. See kehtib näiteks pimese, vaegnägemise, kurtuse, vaegkuulmise, õpiraskuste ja teiste inimeste jaoks, kellel on erinevaid erivajadusi.",output_Politsei-_ja_Piirivalveamet
0cc64933-3f60-43d3-916e-40eb688204df,1,user,"Tere! Ma kuulsin, et Politsei- ja Piirivalveameti koduleht on tehtud juurdepääsetavaks. Mis see täpsemalt tähendab?",output_Politsei-_ja_Piirivalveamet
0cc64933-3f60-43d3-916e-40eb688204df,2,assistant,"Tere! See tähendab, et leht on ehitatud nii, et see vastaks WCAG 2.1 AA suunistele. See tähendab, et oleme kasutanud nii tehnilisi vahendeid kui ka sisu koostamise põhimõtteid, mis aitavad puuetega inimestel kodulehte kasutada. Näiteks pimesed, vaegnägevad, kurtud, vaegkuulvad, inimesed õpiraskustega või kognitiivsete piirangutega – kõik need saavad lehte paremini kasutada.",output_Politsei-_ja_Piirivalveamet
88ddf800-a3da-41af-ae81-3acfd892a3b9,1,user,Tere! Ma sain just elamisloa ettevõtluseks suurinvestorina. Kust ma saan selle elamisloakaardi kätte?,output_Politsei-_ja_Piirivalveamet
88ddf800-a3da-41af-ae81-3acfd892a3b9,2,assistant,"Õnnitleme! Elamisloakaardi saad kätte isiklikult kas Eesti välisesinduses või Politsei- ja Piirivalveameti teeninduses. Tõenäoliselt märkisid sa seda juba oma tähtajalise elamisloa taotluses, kus said valida sobiva koha.",output_Politsei-_ja_Piirivalveamet
33c821bf-90e0-4a79-993c-c8ec1ab47e84,1,user,"Tere! Mul on küsimus elamisloakaardi kohta. Kust ma selle saan, kui mul on suurinvestori elamisluba?",output_Politsei-_ja_Piirivalveamet
33c821bf-90e0-4a79-993c-c8ec1ab47e84,2,assistant,Tere! Suurinvestori elamisluba andes saad elamisloakaardi kas Eesti välisesindusest või Politsei- ja Piirivalveameti teenindusest. Mis asukoht oli märgitud sinu tähtajalise elamisloa taotluses?,output_Politsei-_ja_Piirivalveamet
77b1dabe-9143-46df-872b-d109d4b2df32,1,user,"Tere! Mul on küsimus elamisloakaardi kohta. Kust ma selle saan, kui mul on elamisluba ettevõtluseks suurinvestorina?",output_Politsei-_ja_Piirivalveamet
77b1dabe-9143-46df-872b-d109d4b2df32,2,assistant,"Tere! Elamisloakaardi saad kätte isiklikult Eesti välisesinduses või Politsei- ja Piirivalveameti teeninduses. Sa pead valima selle koha, mille märkisid oma tähtajalise elamisloa taotlusesse.",output_Politsei-_ja_Piirivalveamet
2afc1210-9b6c-4725-bdb4-4a58e87a156f,1,user,"Tere! Kas ma saan Eesti kodakondsuse taotleda, kui ma olen eestkostetav?",output_Politsei-_ja_Piirivalveamet
2afc1210-9b6c-4725-bdb4-4a58e87a156f,2,assistant,"Tere! Jah, võimalik on. Aga on mõned tingimused, mida pead täistõttu täitma. Peamine asi on see, et pead olema vähemalt 15-aastane. Kas te seda teate?",output_Politsei-_ja_Piirivalveamet
ee8bf2dd-a179-46fe-af36-167cc5a7927a,1,user,"Tere! Ma arvan, et minu tüli tüdruk pole pärit Eestist. Ta küsib, kas ta saab Eesti kodakondsust, sest ta on siin elamine luba saanud. Mida ta peab tegema?",output_Politsei-_ja_Piirivalveamet
ee8bf2dd-a179-46fe-af36-167cc5a7927a,2,assistant,"Tere! Jah, seda on võimalik. Arvatavasti sa mõtled, mida ta peab tegema, et Eesti kodakondsus taotleda. Alguspunkt on see, et ta peab olema vähemalt 15-aastane. Kas ta on selline?",output_Politsei-_ja_Piirivalveamet
9d7f35f6-e344-44f7-8302-1b95e257b5f9,1,user,"Tere! Mul on küsimus kodakondsuse kohta. Ma olen eestkostetav, ja tahaksin teada, millised on need tingimused, et Eesti kodakondsust saan taotleda?",output_Politsei-_ja_Piirivalveamet
9d7f35f6-e344-44f7-8302-1b95e257b5f9,2,assistant,"Tere! Päev vastu! Tegelgelt, eestkostetav saab Eesti kodakondsust taotleda, kui täidab mitmeid tingimusi. Peamised need on: sa pead olema vähemalt 15-aastane, ja sul peab olema pikaajalise elaniku elamisluba või alaline elamisõigus. Kas sa tead, mida see pikaajaline elanik on?",output_Politsei-_ja_Piirivalveamet
75842cb8-3e01-4d9a-83c2-1026b1291d19,1,user,"Tere! Ma tahan Eesti passi taotleda. Kutsun teid abi, palun.",output_Politsei-_ja_Piirivalveamet
75842cb8-3e01-4d9a-83c2-1026b1291d19,2,assistant,Tere! Muidugi aitame. Millist passi soovite taotleda – tavapass või kiirkorras?,output_Politsei-_ja_Piirivalveamet
b15cb028-7935-4e2f-9d45-2a022ed5f646,1,user,Tere! Ma tahan uue passi taotleda. Mis ma pean tegema?,output_Politsei-_ja_Piirivalveamet
b15cb028-7935-4e2f-9d45-2a022ed5f646,2,assistant,"Tere! Noh, uue passi taotlemine on suht lihtne. Alustage kõigepealt leidmaks sobiv teenindus. Palju teeninduskohasid on üle Eesti. Vaadake kindlasti (/et/asukohad/teenindused) kohta, kus teil on mugavam kohapeal abi saada. Peate ka isikut tõendava dokumendi kaasa võtma.",output_Politsei-_ja_Piirivalveamet
188018e9-0815-4b21-a6a1-d3329f5408ed,1,user,Tere! Ma kuulsin midagi piirkondlikust politseitööst. Mis see tähendab täpselt?,output_Politsei-_ja_Piirivalveamet
188018e9-0815-4b21-a6a1-d3329f5408ed,2,assistant,"Tere! Piirkondlik politseitöö tähendab, et politseinikud keskenduvad konkreetses piirkonnas probleemide lahendamisele ja kogukonna vajaduste täitmisele. See on üks politsei töövorme, mis tugineb kogukonnakeskse lähenemise põhimõtetele.",output_Politsei-_ja_Piirivalveamet
2786fa7d-a6e1-405f-afc4-cc28b22cc4e9,1,user,Tere! Mul on küsimus politsei piirkondliku töö kohta. Mis see tähendab ja kuidas see erineb tavalisest politseist?,output_Politsei-_ja_Piirivalveamet
2786fa7d-a6e1-405f-afc4-cc28b22cc4e9,2,assistant,"Tere! Piirkondlik politseitöö on tegevus, mis keskendub konkreetses piirkonnas olevate kogukonna vajaduste lahendamisele. See tugineb kogukonnakesksele politseitööle ja eesmärgiks on lähendada politseid kogukonnale, leida piirkonna turvalisust ohustavaid probleeme ning arendada koostööd asutuste ja kohalike omavalitsustega. See erineb tavalisest politseist selle poolest, et fookus on probleemide ennetamisel ja laiemaid lahendusi otsimisel, mitte ainult reageerimisel sündmustele.",output_Politsei-_ja_Piirivalveamet
61fb8638-2ed6-43f9-96f9-6f58f3142431,1,user,Tere! Ma kuulsin midagi piirkondliku politseitöö kohta. Mis see tähendab?,output_Politsei-_ja_Piirivalveamet
61fb8638-2ed6-43f9-96f9-6f58f3142431,2,assistant,"Tere! Piirkondlik politseitöö on politseitöö vorm, mis keskendub probleemide lahendamisele konkreetses piirkonnas ja tugineb kogukonnakesksetele põhimõtetele. See tähendab, et politsei püüab lähemalt tulla kogukonnale ja arvestada selle vajadusi.",output_Politsei-_ja_Piirivalveamet
91667460-f27f-4c8f-ab03-5d8161e17e82,1,user,"Tere! Ma kuulsin, et Politsei- ja Piirivalveamet on saanud rahastust piiriehituseks. Mis see täpsemalt tähendab?",output_Politsei-_ja_Piirivalveamet
91667460-f27f-4c8f-ab03-5d8161e17e82,2,assistant,"Tere! See on õige. PPA on perioodil 2014-2020 saanud toetust Euroopa Liidu Sisejulgeolekufondi välispiiride ja viisade rahastamisvahendist, et rahastada erinevaid piiriehitusprojekte.",output_Politsei-_ja_Piirivalveamet
68952028-8657-4be4-b4ec-33773f1d0fa0,1,user,"Tere! Olen kuulnud, et Politsei- ja Piirivalveamet on saanud raha piiriehituseks. Kas see on tõsi?",output_Politsei-_ja_Piirivalveamet
68952028-8657-4be4-b4ec-33773f1d0fa0,2,assistant,"Jah, see on tõsi. Politsei- ja Piirivalveamet on saanud toetust piiriehituse rahastamiseks Euroopa Liidu Sisejulgeolekufondi välispiiride ja viisade rahastamisvahendist perioodil 2014-2020.",output_Politsei-_ja_Piirivalveamet
a9cdbe85-fef0-45a6-85ad-776a502b7749,1,user,"Tere! Olen kuulnud, et Politsei- ja Piirivalveamet on saanud raha piiriehituse jaoks. Kas see on tõsi?",output_Politsei-_ja_Piirivalveamet
a9cdbe85-fef0-45a6-85ad-776a502b7749,2,assistant,"Jah, see on tõsi! Politsei- ja Piirivalveamet on saanud toetust piiriehituse rahastamiseks Euroopa Liidu Sisejulgeolekufondi välispiiride ja viisade rahastamisvahendist perioodil 2014-2020.",output_Politsei-_ja_Piirivalveamet
ff5b2c42-5778-4120-bb91-a5956ee6ab66,1,user,"Tere! Ma nägin, et Politsei- ja Piirivalveamet kasutab sotsiaalmeediat. Kas teil on Facebooki leht?",output_Politsei-_ja_Piirivalveamet
ff5b2c42-5778-4120-bb91-a5956ee6ab66,2,assistant,"Jah, meil on! Meie peamine Facebooki leht on https://www.facebook.com/politseijapiirivalveamet/. Meie Põhja, Lääne ja Lõuna prefektuuridele on ka oma Facebooki lehed. Kas sa tahad teada nende lingid?",output_Politsei-_ja_Piirivalveamet
c8550aa4-71e5-4e6f-9589-b567fcd7ab5a,1,user,"Tere! Ma nägin, et Politsei- ja Piirivalveamet on Facebookis. Kas te mulle ökaks, kus on PPA peamine Facebooki leht?",output_Politsei-_ja_Piirivalveamet
c8550aa4-71e5-4e6f-9589-b567fcd7ab5a,2,assistant,"Tere! Jah, PPA on aktiivne Facebookis. PPA peamine Facebooki leht on https://www.facebook.com/politseijapiirivalveamet/. Seal saab leida palju teavet politseitöö kohta ja küsida küsimusi. Kas sulle see leht huuma?",output_Politsei-_ja_Piirivalveamet
ad4d4725-5f92-482c-9641-a80e3666a70c,1,user,"Tere! Ma nägin, et Politsei- ja Piirivalveamet on Facebookis. Kas teil on palju erinevaid Facebooki lehti?",output_Politsei-_ja_Piirivalveamet
ad4d4725-5f92-482c-9641-a80e3666a70c,2,assistant,"Tere! Jah, PPA täidab oma suhtluse strateegiat mitmete Facebooki lehtede kaudu. Peaasi on Põhja, Lääne, Lõuna ja Ida prefektuurid, aga ka PPA end seltsi. Lisaks on olemas PPA fännileht ja Politseikoerte Instagram! Kas sul on mõni leht, mille kohta sa tahad rohkem teada? Näiteks kas sa olid huvitatud Põhja prefektuuri lehest? https://www.facebook.com/pohjaprefektuur",output_Politsei-_ja_Piirivalveamet
1cd110e1-1aec-4ab4-a3eb-2639aeb50dba,1,user,"Tere! Ma elan välismaal ja tahaksin teada, kuidas ma saan Eesti passi taotleda? Mis on kõige lihtsam viis?",output_Politsei-_ja_Piirivalveamet
1cd110e1-1aec-4ab4-a3eb-2639aeb50dba,2,assistant,"Tere! Välismaal on kõige lihtsam passi taotleda kas iseteeninduses aadressil etaotlus.politsei.ee või Eesti Vabariigi välisesinduses. Kas sa soovid, et ma annaksin sulle nimekirja välisesindustest?",output_Politsei-_ja_Piirivalveamet
50e5bb5e-7521-4b66-956b-4729887066a6,1,user,"Tere! Ma elan välismaal ja tahan teada, kuidas ma saan Eesti passi taotleda. Mis on kõige lemmikum viis seda teha?",output_Politsei-_ja_Piirivalveamet
50e5bb5e-7521-4b66-956b-4729887066a6,2,assistant,"Tere! Välismaal saab Eesti passi taotleda kas iseteeninduses (https://etaotlus.politsei.ee/#/login) või Eesti Vabariigi välisesinduses. Kas sa tead, millises välisesinduses sa soovid dokumendi taotleda?",output_Politsei-_ja_Piirivalveamet
2d94d8b4-db98-40bc-8691-9be84db04e86,1,user,"Tere! Ma elan välismaal ja tahan teada, kuidas ma saan Eesti passi taotleda. Mis on kõige lihtsam viis?",output_Politsei-_ja_Piirivalveamet
2d94d8b4-db98-40bc-8691-9be84db04e86,2,assistant,Tere! Välismaal saad passi taotleda kas iseteenindusportaali (https://etaotlus.politsei.ee/#/login) või Eesti Vabariigi välisesinduse kaudu. Milline variant sulle sobivam on?,output_Politsei-_ja_Piirivalveamet
082f985d-08e4-4af2-9d63-eda88970fcfb,1,user,Tere! Mul on küsimus elamisõiguse kohta. Kuidas täpselt seda taotletakse? Kas on mingi formaalnev protsess?,output_Politsei-_ja_Piirivalveamet
082f985d-08e4-4af2-9d63-eda88970fcfb,2,assistant,"Tere! Jah, elamisõiguse taotlus on menetlus. Politsei- ja Piirivalveamet kontrollib, et sa oled esitanud kõik tarvilikud dokumendid. See tähendab, näiteks isikutunnusraamat, kinnituse leping või muu dokument, mis kinnitab teie suhteid. Peamaksud on näiteks dokumentatsioon, mis kinnitab, et te elate koos ja et teil on leping kinnitab teineteise toetust.",output_Politsei-_ja_Piirivalveamet
57a15fce-e005-405b-87eb-09c410a27be4,1,user,"Tere! Ma arvan, et tahaksin teada rohkem elamisõigusest, eriti kui ma soovin elada peresega, kelle kohta on juba elamisõigus tehtud taotlus. Kuidas see menetlus toimub?",output_Politsei-_ja_Piirivalveamet
57a15fce-e005-405b-87eb-09c410a27be4,2,assistant,"Tere! Noh, elamisõiguse menetlemine on algusest lõpuni suhtelooline. Politsei- ja Piirivalveamet (PPA) kontrollib, et taotlus on tehtud nõuetekohaselt ja et kõik elamisõiguse saamiseks vajalikud tingimused on täidetud. See tähendab, et kontrollime näiteks isikutunnistust ja muu dokumentatsiooni. Kui on midagi puudu või vaja rohkem infot, siis teeme teiega ühendust.",output_Politsei-_ja_Piirivalveamet
c7b7e1d4-b7ff-44f2-8747-7e87a2bffce4,1,user,"Tere! Ma kaotasin oma passi ja ma ei tea, kust ma saan uue passi tellida. Kas Põlva politseiosakond saab mulle aidata?",output_Politsei-_ja_Piirivalveamet
c7b7e1d4-b7ff-44f2-8747-7e87a2bffce4,2,assistant,"Tere! Jah, Põlva politseiosakond saab teid aidata. Parim viis passi taotlemiseks on PPA iseteenindus veebilehel: https://www.politsei.ee/et/iseteenindus. Võite ka tulla kohale. Põlva teenindus asub Võru 12, 63308 Põlva.",output_Politsei-_ja_Piirivalveamet
4181236d-dbef-4a78-b0e8-f4dcdcbd420f,1,user,"Tere! Ma olen Põlva maast ja tahan teada, kuidas saaksin passi taotleda. Mis on kõige lihtsam viis?",output_Politsei-_ja_Piirivalveamet
4181236d-dbef-4a78-b0e8-f4dcdcbd420f,2,assistant,Tere! Kõige turvalisem ja kiireim viis dokumendi taotlemiseks on PPA iseteenindus veebilehel: https://www.politsei.ee/et/iseteenindus. Seal saad kogu protsessi algatada. Kas sa soovid ka digikioski kasutamist kaaluda?,output_Politsei-_ja_Piirivalveamet
a67c8ad3-1bcc-4f17-9e7a-4411414854d1,1,user,"Tere! Ma kaalun passi taotlemist. Kas te teate, kuidas ma Põlva politseijaoskonna teeninduses sellega hakkama saan?",output_Politsei-_ja_Piirivalveamet
a67c8ad3-1bcc-4f17-9e7a-4411414854d1,2,assistant,"Tere! Parim ja kiireim viis on kasutada PPA iseteeninduskeskkonda: https://www.politsei.ee/et/iseteenindus. Kui eelistate, saate kasutada digikioski Põlva teeninduses. Teiste võimaluste kohta küsige aga edasi!",output_Politsei-_ja_Piirivalveamet
a5c5743e-2b22-48cd-987d-69c31220b12f,1,user,"Tere! Kuulsin, et Politsei- ja Piirivalveamet annab nõu digiturvalisuse kohta. Millised on kõige olulisemad asjad, mida peaksime enda ja laste turvalisuse tagamiseks silmas pidama?",output_Politsei-_ja_Piirivalveamet
a5c5743e-2b22-48cd-987d-69c31220b12f,2,assistant,"Tere! Kõige olulisem on tarkvara uuendada – nii seadmete kui ka veebilehitsejate. Aegunud tarkvara teeb meid kergesti pahavara ohvriks. Lisaks, paroolide turvalisus on oluline! Kasutame pikki, raskesti äraarvatavaid parole, mis sisaldavad suuri ja väikseid tähti, numbreid ja kirjavahemärke.",output_Politsei-_ja_Piirivalveamet
4e91f779-50b9-4ff6-8c48-08288b8d0833,1,user,"Tere! Olen kuulnud, et digiturvalisus on oluline. Kust ma peaksin alustama enda ja laste turvalisuse tagamise osas?",output_Politsei-_ja_Piirivalveamet
4e91f779-50b9-4ff6-8c48-08288b8d0833,2,assistant,"Tere! See on väga hea küsimus. Alustage tarkvara uuendamisest kõikides seadmetes – telefonis, tabletis, arvutis. Aegunud tarkvaras on turvalisi auke, mida pahavara võib ära kasutada. See on lihtne, aga oluline samm!,",output_Politsei-_ja_Piirivalveamet
1135da90-42b5-4e45-9130-ec6b336d2b0e,1,user,"Tere! Olen kuulnud palju digiturvalisusest, aga ma ei tea, kust ma peaksin alustama. Mis on kõige olulisem asi, mida ma peaksin oma ja laste turvalisuse tagamiseks silmas pidama?",output_Politsei-_ja_Piirivalveamet
1135da90-42b5-4e45-9130-ec6b336d2b0e,2,assistant,"Tere! Alguspunktiks on kindlasti tarkvara uuendamine kõikides seadmetes – telefonides, arvutites, tahvlitel. Aegunud tarkvara on pahavara jaoks lihtne tee sisse. Veelgi olulisem on luua tugevad paroolid. Need peaksid olema pikad, raskesti äraarvatavad ja erinevad igas kontol. Riigi Infosüsteemide Ametil on selle kohta väga hea lehekülg: https://www.ria.ee/et/kuberturvalisus/nouanded/parooli-loomine.html",output_Politsei-_ja_Piirivalveamet
25ef7a6f-0121-483d-99a1-f4d470f632fc,1,user,"Tere! Kas ma saan lapse välismaalase passi taota? Kas pean minema kohapeale? Kuulsin, et teenindused on olukorraseisu kohta",output_Politsei-_ja_Piirivalveamet
25ef7a6f-0121-483d-99a1-f4d470f632fc,2,assistant,"Tere! Jah, lapse välismaalase passi saab kindlasti taota. Teeninduses saad seda teha. Kuigi teeninduste asukohad on avaldatud veebilehel (/et/asukohad/teenindused), on oluline, et teada saada, millises teeninduses on hetkel vähem rahvusvaheliste passi taotluste kohta. Kuna piirkondades võib olukord olla erinev, on hea idee enne kohtumist telefoni teel küsida.",output_Politsei-_ja_Piirivalveamet
a5bbb668-9238-4fec-9f6f-816449189526,1,user,"Tere! Tahaks infot saada, kuidas lapse välismaalase passi taotleda?",output_Politsei-_ja_Piirivalveamet
a5bbb668-9238-4fec-9f6f-816449189526,2,assistant,"Tere! Noh, põhiline on see, et lapse välismaalase passi taotlemine toimub teeninduses. Alustame kõigepealt sellega, et leiate sobiva teeninduskoja (nt PPA kontor). Ja siis on vaja isikut tõendava dokumendi, aga lapsele peab ju tohtivõti olema. Kas teil on küllagi selge, kus ja kuidas seda teenindust leida? Kas teadate, kus PPA kontorid asuvad?",output_Politsei-_ja_Piirivalveamet
994ed3d6-9062-4bcf-9d3c-146cea681423,1,user,Tere! Kas ma saan lapse välismaalase passi taotleda Politsei- ja Piirivalveametist?,output_Politsei-_ja_Piirivalveamet
994ed3d6-9062-4bcf-9d3c-146cea681423,2,assistant,"Muidugi! Jah, saab. Aga kõigepealt on oluline teada, kus ja kuidas seda kõige paremini teha. Kui laps on alla 18aastane, siis passi taotlemine toimub tavaliselt Politsei- ja Piirivalveametis. Küll aga on oluline mõelda, kust taotlus kõige paremini vastuvõetakse ja mida sinu lapse puhul tähendab kiireks tegemiseks (kiire kohalviisa).",output_Politsei-_ja_Piirivalveamet
d4ad487e-8beb-440a-8026-5c978eea51f2,1,user,Tere! Ma tahan küsida Kuressaare arestimaja kohta. Kas sinna saab pakke tuua?,output_Politsei-_ja_Piirivalveamet
d4ad487e-8beb-440a-8026-5c978eea51f2,2,assistant,Tere! Kuressaare arestimajas ei saa arestalustele pakke tuua. Vahistatule aga lubatakse üks pakk kuus alates 01.08.2020.,output_Politsei-_ja_Piirivalveamet
634b55a8-7d97-4841-9ed7-cd3a1e793d4a,1,user,"Tere! Ma tahaks teada, kas Kuressaare arestimajasse saab saata pakke sugulastele või sõpradele, kes seal viibivad?",output_Politsei-_ja_Piirivalveamet
634b55a8-7d97-4841-9ed7-cd3a1e793d4a,2,assistant,Tere! Kuressaare arestimajasse ei tohi pakke üldse tuua. Arestialustele neid lubatud ei ole.,output_Politsei-_ja_Piirivalveamet
9e24a88c-a1ad-4e81-9999-4665230cbf06,1,user,Tere! Ma tahan küsida Kuressaare arestimajast. Kas sinna saab pakke toimetada?,output_Politsei-_ja_Piirivalveamet
9e24a88c-a1ad-4e81-9999-4665230cbf06,2,assistant,Tere! Kuressaare arestimajja ei tohi arestalustele pakke tuua. Vahistatule on aga lubatud üks pakk kalendrikuus.,output_Politsei-_ja_Piirivalveamet
4005dbf6-4e92-44bb-903f-72a951ea1951,1,user,"Tere! Ma uurisin Politsei ja Piirivalve ameti veebilehel infot lapse kodakondsuse kohta. Kuidas saan teada, millal saan lapse kodakondsustunnistuse?",output_Politsei-_ja_Piirivalveamet
4005dbf6-4e92-44bb-903f-72a951ea1951,2,assistant,"Tere! Kui laps saab Eesti kodakondsuse, saadetakse kodakondsustunnistus teile posti teel. Täpne ajakavast sõltub menetluse kiirusest, aga tunniste tulek postiga on tavapärane viis dokumentide edastamine.",output_Politsei-_ja_Piirivalveamet
0c95e755-4dc5-48d3-b3f0-32718d1091fa,1,user,"Tere! Ma just sain teada, et meil on uus beebi. Mida me peame nüüd kodakondsuse osas tegema?",output_Politsei-_ja_Piirivalveamet
0c95e755-4dc5-48d3-b3f0-32718d1091fa,2,assistant,"Õnne! Kui teie laps saab Eesti kodakondsuse, siis teile saadetakse posti teel kodakondsustunnistus. See on tähtis dokument! Meil on Politsei- ja Piirivalveamet vastutab selle väljastamise.",output_Politsei-_ja_Piirivalveamet
362e95d1-a3df-4610-af28-1b9fe7debe2c,1,user,"Tere! Ma olen uudishimulik, kuidas Eesti kodakondsus lapsele antakse. Saabus mulle kiri selle kohta, aga ma ei tea, mida edasi teha.",output_Politsei-_ja_Piirivalveamet
362e95d1-a3df-4610-af28-1b9fe7debe2c,2,assistant,"Tere! Hästi, siis sa oled saanud kirja selle kohta. Kui lapsele Eesti kodakondsus antakse, siis tavaliselt saadakse selle kohta teada posti teel saadetud kodakondsustunnistuse näol.",output_Politsei-_ja_Piirivalveamet
2b8ef781-52ac-4129-b367-66f0834cdb87,1,user,"Tere! Ma just saime Digi-ID ja ma natuke muretsen, mida teha, kui kaart kaotaks. Mida ma peaks esimesena tegema?",output_Politsei-_ja_Piirivalveamet
2b8ef781-52ac-4129-b367-66f0834cdb87,2,assistant,"Tere! See on täiesti normaalne. Esiteks, kui kaart on kadunud või varastatud, helista kohe numbrile 677 3377, et sertifikaadid peatada. See on oluline, et keegi ei saaks sinu nimele toiminguid teha.",output_Politsei-_ja_Piirivalveamet
dc93d66d-5196-4340-9a2f-3ad99604a745,1,user,"Tere! Ma olen kuulnud Digi-ID taotlemisest, aga ma ei tea, kust ma alustama peaksin. Mis on esimene asi, mida ma peaksin tegema?",output_Politsei-_ja_Piirivalveamet
dc93d66d-5196-4340-9a2f-3ad99604a745,2,assistant,Tere! Digi-ID taotlemiseks peate esmalt pöörduma Politsei- ja Piirivalveameti teenindusse. Seal saate taotlusprotsessi käima panna. Täpsem info asukohad on saadaval aadressil https://www.politsei.ee/et/asukohad/teenindused.,output_Politsei-_ja_Piirivalveamet
a4bf2347-316a-4516-a53a-8f62fd1bdb85,1,user,Tere! Ma kaotanud oma digi-ID kaardi. Mida ma peaksin tegema?,output_Politsei-_ja_Piirivalveamet
a4bf2347-316a-4516-a53a-8f62fd1bdb85,2,assistant,"Oh, see on kahjuks mitteideaalne olukord. Esimene asi, mida pead tegema, on helistada numbril 677 3377, et sertifikaadid peatada. See takistab kellegi muu kasutamas su digi-IDd. Seejärel saad minna Politsei- ja Piirivalveameti teenindusse või Eesti Vabariigi välisesindusse, et kas sertifikaadid taas aktiveerida, kui leidsid dokumendi, või taotle uut dokumenti.",output_Politsei-_ja_Piirivalveamet
b77b1d38-3d0e-408f-bfc5-40ad8c0c07f7,1,user,"Tere! Kas te oskate öelda, kus asub Rakvere politseijaoskond?",output_Politsei-_ja_Piirivalveamet
b77b1d38-3d0e-408f-bfc5-40ad8c0c07f7,2,assistant,"Muidugi! Rakvere politseijaoskond asub aadressil Fr. R. Kreutzwaldi 5a, 44314 Rakvere. See on suht mugav, kust bussid nr 5 ja 5A peatuvad.",output_Politsei-_ja_Piirivalveamet
049919d1-68f9-4973-89e3-9f76afda23a0,1,user,"Tere! Kas te saate öelda, kus Rakvere politseijaoskond asub?",output_Politsei-_ja_Piirivalveamet
049919d1-68f9-4973-89e3-9f76afda23a0,2,assistant,"Muidugi! Rakvere politseijaoskond asub aadressil Fr. R. Kreutzwaldi 5a, 44314 Rakvere. See on väga kerge kohas leida, järgige peatus „Teater“ bussid nr 5 või 5A! Kas sulle täpsem info selle kohta vaja on?",output_Politsei-_ja_Piirivalveamet
f0cb2432-685b-4b49-b01f-4e72dbed1b91,1,user,"Tere! Kas te saate öelda, kus asub Rakvere politseijaoskond?",output_Politsei-_ja_Piirivalveamet
f0cb2432-685b-4b49-b01f-4e72dbed1b91,2,assistant,"Muidugi! Rakvere politseijaoskond asub aadressil Fr. R. Kreutzwaldi 5a, 44314 Rakvere. See on väga lihtne kohaks leida!",output_Politsei-_ja_Piirivalveamet
ca543460-33d8-4c9d-90cd-8298dc5ed66f,1,user,"Tere! Mul on plaanil avalik üritus korraldada, ja mul on palju küsimusi. Alustaksime põhjaosas. Kuidas ma peaksin seda kõigepealt kohalikele omavalitsustele teavitama?",output_Politsei-_ja_Piirivalveamet
ca543460-33d8-4c9d-90cd-8298dc5ed66f,2,assistant,"Tere! See on väga hea, et alustate etteval valmist. Avaliku ürituse korraldamiseks peab teid kõigepealt konsulteerima kohaliku omavalitsusega. Kuigi eelnimetatud üritus ei ole koosolek, tuleb sellest teatada kohalikule omavalitsusele, kelle piires soovite ürituse korraldada. Palun külastage oma kohaliku omavalitsuse kodulehte, et leida taotlusvorm ja lisateave. Nad hindavad taotlust ja vajadusel kaasavad Politsei- ja Piirivalveameti, Päästeameti ja/või Tarbijakaitse ja Tehnilise Järelevalve Ameti loa kooskõlastamisse.",output_Politsei-_ja_Piirivalveamet
e19ebf3e-a8ce-458e-a9cc-882c07a9b582,1,user,"Tere! Ma plaanisin avaliku ürituse korraldada. Mis on kõige tähtsam, mida pean silmas pidama, et Politsei- ja Piirivalveamet sellega toetaks?",output_Politsei-_ja_Piirivalveamet
